Species	Assembly Accession	Order	Superfamily	Te	Score
Neria commutata	GCA_963457695.1	Diptera	Nerioidea	Shellder	0.060878310425745895
Neria commutata	GCA_963457695.1	Diptera	Nerioidea	Spoink	0.04512330684672074
Neria commutata	GCA_963457695.1	Diptera	Nerioidea	P-element	0.02501017425727922
Megamerina dolium	GCA_963854835.1	Diptera	Diopsoidea	Spoink	0.16523940878587015
Megamerina dolium	GCA_963854835.1	Diptera	Diopsoidea	P-element	0.024011247178955936
Megamerina dolium	GCA_963854835.1	Diptera	Diopsoidea	Shellder	0.16736506872276233
Teleopsis dalmanni	GCF_002237135.1	Diptera	Diopsoidea	Spoink	0.0809625756515295
Teleopsis dalmanni	GCF_002237135.1	Diptera	Diopsoidea	P-element	0.008324392319360687
Teleopsis dalmanni	GCF_002237135.1	Diptera	Diopsoidea	Shellder	0.15207844451894068
Calliopum simillimum	GCA_951812925.1	Diptera	Lauxanioidea	Spoink	0.10233027296306971
Calliopum simillimum	GCA_951812925.1	Diptera	Lauxanioidea	Shellder	0.08928930606771707
Calliopum simillimum	GCA_951812925.1	Diptera	Lauxanioidea	P-element	0.020496503755225867
Meiosimyza decipiens	GCA_963680825.1	Diptera	Lauxanioidea	P-element	0.02438122017092752
Meiosimyza decipiens	GCA_963680825.1	Diptera	Lauxanioidea	Shellder	0.09642976868923903
Meiosimyza decipiens	GCA_963680825.1	Diptera	Lauxanioidea	Spoink	0.08040676849602701
Meiosimyza platycephala	GCA_963662105.1	Diptera	Lauxanioidea	Shellder	0.07661749916191753
Meiosimyza platycephala	GCA_963662105.1	Diptera	Lauxanioidea	Spoink	0.09603112520070814
Meiosimyza platycephala	GCA_963662105.1	Diptera	Lauxanioidea	P-element	0.02549113914684228
Tricholauxania praeusta	GCA_949775025.1	Diptera	Lauxanioidea	P-element	0.02612009323319398
Tricholauxania praeusta	GCA_949775025.1	Diptera	Lauxanioidea	Spoink	0.09794557206966116
Tricholauxania praeusta	GCA_949775025.1	Diptera	Lauxanioidea	Shellder	0.09408313778075762
Conops quadrifasciatus	GCA_949752815.1	Diptera	Conopoidea	Shellder	0.06421387864565874
Conops quadrifasciatus	GCA_949752815.1	Diptera	Conopoidea	P-element	0
Conops quadrifasciatus	GCA_949752815.1	Diptera	Conopoidea	Spoink	0.021614722713985755
Myopa tessellatipennis	GCA_943737955.2	Diptera	Conopoidea	Shellder	0.1473516594032853
Myopa tessellatipennis	GCA_943737955.2	Diptera	Conopoidea	Spoink	0.15041788463913705
Myopa tessellatipennis	GCA_943737955.2	Diptera	Conopoidea	P-element	0.00906433830330386
Myopa testacea	GCA_949629155.1	Diptera	Conopoidea	Spoink	0.17532627938573017
Myopa testacea	GCA_949629155.1	Diptera	Conopoidea	P-element	0.008990343704909542
Myopa testacea	GCA_949629155.1	Diptera	Conopoidea	Shellder	0.15219577606436474
Sicus ferrugineus	GCA_922984085.1	Diptera	Conopoidea	P-element	0.00850937881534648
Sicus ferrugineus	GCA_922984085.1	Diptera	Conopoidea	Spoink	0.11624603730083577
Sicus ferrugineus	GCA_922984085.1	Diptera	Conopoidea	Shellder	0.03890378813275226
Thecophora atra	GCA_937620795.1	Diptera	Conopoidea	Spoink	0.16019597348594014
Thecophora atra	GCA_937620795.1	Diptera	Conopoidea	Shellder	0.07348307073416024
Thecophora atra	GCA_937620795.1	Diptera	Conopoidea	P-element	0.013578008805357209
Coelopa frigida	GCA_017309665.1	Diptera	Sciomyzoidea	P-element	0
Coelopa frigida	GCA_017309665.1	Diptera	Sciomyzoidea	Shellder	0.0461280590010057
Coelopa frigida	GCA_017309665.1	Diptera	Sciomyzoidea	Spoink	0.018444563382601177
Coelopa pilipes	GCA_947389925.1	Diptera	Sciomyzoidea	Spoink	0.011013215859030838
Coelopa pilipes	GCA_947389925.1	Diptera	Sciomyzoidea	P-element	0
Coelopa pilipes	GCA_947389925.1	Diptera	Sciomyzoidea	Shellder	0.03471337579617834
Coremacera marginata	GCA_914767935.1	Diptera	Sciomyzoidea	P-element	0.028376928484220652
Coremacera marginata	GCA_914767935.1	Diptera	Sciomyzoidea	Shellder	0.09052966811934295
Coremacera marginata	GCA_914767935.1	Diptera	Sciomyzoidea	Spoink	0.15587302894314298
Dichetophora obliterata	GCA_963920525.1	Diptera	Sciomyzoidea	P-element	0.03104073402641607
Dichetophora obliterata	GCA_963920525.1	Diptera	Sciomyzoidea	Spoink	0.09944830993453826
Dichetophora obliterata	GCA_963920525.1	Diptera	Sciomyzoidea	Shellder	0.09736842105263158
Dryomyza anilis	GCA_951804985.1	Diptera	Sciomyzoidea	Shellder	0.05474354676500168
Dryomyza anilis	GCA_951804985.1	Diptera	Sciomyzoidea	Spoink	0.08316521882333566
Dryomyza anilis	GCA_951804985.1	Diptera	Sciomyzoidea	P-element	0.04861445114506641
Pherbina coryleti	GCA_943735915.1	Diptera	Sciomyzoidea	Shellder	0.08481394569225612
Pherbina coryleti	GCA_943735915.1	Diptera	Sciomyzoidea	P-element	0.03377853416700581
Pherbina coryleti	GCA_943735915.1	Diptera	Sciomyzoidea	Spoink	0.27638025443616454
Tetanocera ferruginea	GCA_958299015.1	Diptera	Sciomyzoidea	Spoink	0.15710815595537075
Tetanocera ferruginea	GCA_958299015.1	Diptera	Sciomyzoidea	Shellder	0.07403620516258799
Tetanocera ferruginea	GCA_958299015.1	Diptera	Sciomyzoidea	P-element	0.03370453956861149
Bellardia bayeri	GCA_950370525.1	Diptera	Oestroidea	P-element	0.025824114839616708
Bellardia bayeri	GCA_950370525.1	Diptera	Oestroidea	Spoink	0.011630779365144716
Bellardia bayeri	GCA_950370525.1	Diptera	Oestroidea	Shellder	0.10058665772712035
Bellardia pandia	GCA_916048285.2	Diptera	Oestroidea	Spoink	0.014080447939396435
Bellardia pandia	GCA_916048285.2	Diptera	Oestroidea	Shellder	0.10256453234998324
Bellardia pandia	GCA_916048285.2	Diptera	Oestroidea	P-element	0.024714195863701948
Calliphora vicina	GCA_958450345.1	Diptera	Oestroidea	P-element	0.031817677309556404
Calliphora vicina	GCA_958450345.1	Diptera	Oestroidea	Shellder	0.06738183037210861
Calliphora vicina	GCA_958450345.1	Diptera	Oestroidea	Spoink	0.011527852114125737
Calliphora vomitoria	GCA_942486065.2	Diptera	Oestroidea	P-element	0.026897036516334308
Calliphora vomitoria	GCA_942486065.2	Diptera	Oestroidea	Spoink	0.010972044958623245
Calliphora vomitoria	GCA_942486065.2	Diptera	Oestroidea	Shellder	0.1038719409989943
Cistogaster globosa	GCA_937654795.1	Diptera	Oestroidea	Spoink	0.09794557206966116
Cistogaster globosa	GCA_937654795.1	Diptera	Oestroidea	P-element	0.026416071626771245
Cistogaster globosa	GCA_937654795.1	Diptera	Oestroidea	Shellder	0.10626885685551458
Epicampocera succincta	GCA_932526305.1	Diptera	Oestroidea	Spoink	0.00957223434476512
Epicampocera succincta	GCA_932526305.1	Diptera	Oestroidea	P-element	0.016315808945946947
Epicampocera succincta	GCA_932526305.1	Diptera	Oestroidea	Shellder	0.09616158229969829
Germaria angustata	GCA_963681545.1	Diptera	Oestroidea	P-element	0.028302933885826335
Germaria angustata	GCA_963681545.1	Diptera	Oestroidea	Shellder	0.14448541736506873
Germaria angustata	GCA_963681545.1	Diptera	Oestroidea	Spoink	0.015109720449586233
Gymnocheta viridis	GCA_956483585.1	Diptera	Oestroidea	P-element	0.020940471345591773
Gymnocheta viridis	GCA_956483585.1	Diptera	Oestroidea	Shellder	0.11273885350318472
Gymnocheta viridis	GCA_956483585.1	Diptera	Oestroidea	Spoink	0.012907077277780066
Gymnosoma rotundatum	GCA_916610165.2	Diptera	Oestroidea	Shellder	0.07251089507207509
Gymnosoma rotundatum	GCA_916610165.2	Diptera	Oestroidea	Spoink	0.09666927415702581
Gymnosoma rotundatum	GCA_916610165.2	Diptera	Oestroidea	P-element	0.027045025713122943
Linnaemya tessellans	GCA_951800035.1	Diptera	Oestroidea	Shellder	0.15652028159570902
Linnaemya tessellans	GCA_951800035.1	Diptera	Oestroidea	Spoink	0.019226810490345424
Linnaemya tessellans	GCA_951800035.1	Diptera	Oestroidea	P-element	0.026860039217137147
Linnaemya vulpina	GCA_963675445.1	Diptera	Oestroidea	Shellder	0.09872611464968153
Linnaemya vulpina	GCA_963675445.1	Diptera	Oestroidea	P-element	0.026638055421954198
Linnaemya vulpina	GCA_963675445.1	Diptera	Oestroidea	Spoink	0.05045493844950389
Lucilia cuprina	GCF_022045245.1	Diptera	Oestroidea	Spoink	0.009016427189262629
Lucilia cuprina	GCF_022045245.1	Diptera	Oestroidea	P-element	0.031188723223204706
Lucilia cuprina	GCF_022045245.1	Diptera	Oestroidea	Shellder	0.044619510559839086
Lypha dubia	GCA_947311025.1	Diptera	Oestroidea	Shellder	0.16195105598390883
Lypha dubia	GCA_947311025.1	Diptera	Oestroidea	Spoink	0.01548025855325456
Lypha dubia	GCA_947311025.1	Diptera	Oestroidea	P-element	0.026231085130785453
Melanophora roralis	GCA_963583895.1	Diptera	Oestroidea	Shellder	0.10864901106268857
Melanophora roralis	GCA_963583895.1	Diptera	Oestroidea	Spoink	0.013174688130429412
Melanophora roralis	GCA_963583895.1	Diptera	Oestroidea	P-element	0.026675052721151355
Metopia argyrocephala	GCA_963576795.1	Diptera	Oestroidea	Spoink	0.010930874058215653
Metopia argyrocephala	GCA_963576795.1	Diptera	Oestroidea	Shellder	0.14601072745558163
Metopia argyrocephala	GCA_963576795.1	Diptera	Oestroidea	P-element	0.027045025713122943
Nowickia ferox	GCA_936439885.1	Diptera	Oestroidea	P-element	0.02153242813274631
Nowickia ferox	GCA_936439885.1	Diptera	Oestroidea	Shellder	0.143027153871941
Nowickia ferox	GCA_936439885.1	Diptera	Oestroidea	Spoink	0.08715879616287209
Ormia ochracea	GCA_963402855.1	Diptera	Oestroidea	P-element	0.01306004661659699
Ormia ochracea	GCA_963402855.1	Diptera	Oestroidea	Shellder	0.1069560844787127
Ormia ochracea	GCA_963402855.1	Diptera	Oestroidea	Spoink	0.16787434641195603
Panzeria rudis	GCA_956483635.1	Diptera	Oestroidea	Shellder	0.14233992624874287
Panzeria rudis	GCA_956483635.1	Diptera	Oestroidea	Spoink	0.014039277038988843
Panzeria rudis	GCA_956483635.1	Diptera	Oestroidea	P-element	0.030929742128824596
Phasia obesa	GCA_949628195.1	Diptera	Oestroidea	Spoink	0.05794804232368562
Phasia obesa	GCA_949628195.1	Diptera	Oestroidea	Shellder	0.09465303385853167
Phasia obesa	GCA_949628195.1	Diptera	Oestroidea	P-element	0.03048577453845869
Phyto melanocephala	GCA_941918925.1	Diptera	Oestroidea	P-element	0.0371822856931444
Phyto melanocephala	GCA_941918925.1	Diptera	Oestroidea	Shellder	0.1337076768354006
Phyto melanocephala	GCA_941918925.1	Diptera	Oestroidea	Spoink	0.09331384577380707
Pollenia amentaria	GCA_943735925.1	Diptera	Oestroidea	Spoink	0.01704475276874305
Pollenia amentaria	GCA_943735925.1	Diptera	Oestroidea	Shellder	0.15556486758297017
Pollenia amentaria	GCA_943735925.1	Diptera	Oestroidea	P-element	0.02926486366495246
Pollenia angustigena	GCA_930367215.1	Diptera	Oestroidea	P-element	0.03004180694809279
Pollenia angustigena	GCA_930367215.1	Diptera	Oestroidea	Spoink	0.07910988513318787
Pollenia angustigena	GCA_930367215.1	Diptera	Oestroidea	Shellder	0.14039557492457258
Pollenia labialis	GCA_949318255.1	Diptera	Oestroidea	Shellder	0.15150854844116662
Pollenia labialis	GCA_949318255.1	Diptera	Oestroidea	P-element	0.028857893373783715
Pollenia labialis	GCA_949318255.1	Diptera	Oestroidea	Spoink	0.0849973238914735
Protocalliphora azurea	GCA_932274085.1	Diptera	Oestroidea	P-element	0.012357097931850974
Protocalliphora azurea	GCA_932274085.1	Diptera	Oestroidea	Shellder	0.057794166946027486
Protocalliphora azurea	GCA_932274085.1	Diptera	Oestroidea	Spoink	0.012598295524723125
Protophormia terraenovae	GCA_951394005.1	Diptera	Oestroidea	Spoink	0.0117131211659599
Protophormia terraenovae	GCA_951394005.1	Diptera	Oestroidea	P-element	0.029671833956121205
Protophormia terraenovae	GCA_951394005.1	Diptera	Oestroidea	Shellder	0.09694937981897418
Sarcophaga caerulescens	GCA_927399465.1	Diptera	Oestroidea	P-element	0.03081875023123312
Sarcophaga caerulescens	GCA_927399465.1	Diptera	Oestroidea	Spoink	0.010148626950471407
Sarcophaga caerulescens	GCA_927399465.1	Diptera	Oestroidea	Shellder	0.1476366074421723
Sarcophaga carnaria	GCA_958299815.1	Diptera	Oestroidea	Spoink	0.010477994153732142
Sarcophaga carnaria	GCA_958299815.1	Diptera	Oestroidea	Shellder	0.13033858531679518
Sarcophaga carnaria	GCA_958299815.1	Diptera	Oestroidea	P-element	0.02575012024122239
Sarcophaga peregrina	GCA_014635995.1	Diptera	Oestroidea	Spoink	0.009819259747210672
Sarcophaga peregrina	GCA_014635995.1	Diptera	Oestroidea	Shellder	0.05181025812939993
Sarcophaga peregrina	GCA_014635995.1	Diptera	Oestroidea	P-element	0.023234303895815607
Sarcophaga rosellei	GCA_930367235.1	Diptera	Oestroidea	Shellder	0.1119845792826014
Sarcophaga rosellei	GCA_930367235.1	Diptera	Oestroidea	Spoink	0.01130141216188398
Sarcophaga rosellei	GCA_930367235.1	Diptera	Oestroidea	P-element	0.024862185060490583
Sarcophaga subvicina	GCA_936449025.2	Diptera	Oestroidea	P-element	0.02367827148618151
Sarcophaga subvicina	GCA_936449025.2	Diptera	Oestroidea	Shellder	0.1302883003687563
Sarcophaga subvicina	GCA_936449025.2	Diptera	Oestroidea	Spoink	0.010766190456585285
Sarcophaga variegata	GCA_932273835.1	Diptera	Oestroidea	Shellder	0.10677170633590345
Sarcophaga variegata	GCA_932273835.1	Diptera	Oestroidea	P-element	0.023567279588590034
Sarcophaga variegata	GCA_932273835.1	Diptera	Oestroidea	Spoink	0.01109555765984602
Stomorhina lunata	GCA_933228675.1	Diptera	Oestroidea	Spoink	0.01904154143851126
Stomorhina lunata	GCA_933228675.1	Diptera	Oestroidea	P-element	0.027747974397868955
Stomorhina lunata	GCA_933228675.1	Diptera	Oestroidea	Shellder	0.14371438149513913
Sturmia bella	GCA_963662145.1	Diptera	Oestroidea	P-element	0.030892744829627436
Sturmia bella	GCA_963662145.1	Diptera	Oestroidea	Spoink	0.012495368273704146
Sturmia bella	GCA_963662145.1	Diptera	Oestroidea	Shellder	0.05152531009051291
Tachina fera	GCA_905220375.1	Diptera	Oestroidea	P-element	0.02397424987975878
Tachina fera	GCA_905220375.1	Diptera	Oestroidea	Spoink	0.10136275680349129
Tachina fera	GCA_905220375.1	Diptera	Oestroidea	Shellder	0.12795843110962118
Tachina grossa	GCA_949987645.1	Diptera	Oestroidea	Spoink	0.04642019020955988
Tachina grossa	GCA_949987645.1	Diptera	Oestroidea	Shellder	0.10021790144150185
Tachina grossa	GCA_949987645.1	Diptera	Oestroidea	P-element	0.026749047319545673
Tachina lurida	GCA_944452675.1	Diptera	Oestroidea	Shellder	0.09710023466309085
Tachina lurida	GCA_944452675.1	Diptera	Oestroidea	P-element	0.02338229309260424
Tachina lurida	GCA_944452675.1	Diptera	Oestroidea	Spoink	0.0916258388570958
Thecocarcelia acutangulata	GCA_914767995.1	Diptera	Oestroidea	Shellder	0.09642976868923903
Thecocarcelia acutangulata	GCA_914767995.1	Diptera	Oestroidea	P-element	0.03744126678752451
Thecocarcelia acutangulata	GCA_914767995.1	Diptera	Oestroidea	Spoink	0.012762979126353493
Thelaira solivaga	GCA_947397855.1	Diptera	Oestroidea	Shellder	0.10140797854508883
Thelaira solivaga	GCA_947397855.1	Diptera	Oestroidea	P-element	0.02223537681749232
Thelaira solivaga	GCA_947397855.1	Diptera	Oestroidea	Spoink	0.011548437564329533
Cordilura impudica	GCA_963682025.1	Diptera	Muscoidea	Shellder	0.15558162923231647
Cordilura impudica	GCA_963682025.1	Diptera	Muscoidea	P-element	0.02312331199822413
Cordilura impudica	GCA_963682025.1	Diptera	Muscoidea	Spoink	0.09652517600559925
Delia radicum	GCA_021234595.1	Diptera	Muscoidea	Shellder	0.0658565202815957
Delia radicum	GCA_021234595.1	Diptera	Muscoidea	Spoink	0.012248342871258594
Delia radicum	GCA_021234595.1	Diptera	Muscoidea	P-element	0.03403751526138592
Eustalomyia histrio	GCA_949748255.1	Diptera	Muscoidea	Shellder	0.1260140797854509
Eustalomyia histrio	GCA_949748255.1	Diptera	Muscoidea	Spoink	0.09629873605335748
Eustalomyia histrio	GCA_949748255.1	Diptera	Muscoidea	P-element	0.027193014909911578
Hydrotaea cyrtoneurina	GCA_958296145.1	Diptera	Muscoidea	Shellder	0.11771706335903453
Hydrotaea cyrtoneurina	GCA_958296145.1	Diptera	Muscoidea	P-element	0.021976395723112212
Hydrotaea cyrtoneurina	GCA_958296145.1	Diptera	Muscoidea	Spoink	0.08322697517394706
Hydrotaea diabolus	GCA_963513945.1	Diptera	Muscoidea	Shellder	0.09777070063694268
Hydrotaea diabolus	GCA_963513945.1	Diptera	Muscoidea	Spoink	0.041664951212483016
Hydrotaea diabolus	GCA_963513945.1	Diptera	Muscoidea	P-element	0.025417144548447963
Leucophora obtusa	GCA_949987735.1	Diptera	Muscoidea	P-element	0.020903474046394612
Leucophora obtusa	GCA_949987735.1	Diptera	Muscoidea	Spoink	0.014368644242249578
Leucophora obtusa	GCA_949987735.1	Diptera	Muscoidea	Shellder	0.06248742876299028
Pegoplata infirma	GCA_963921195.1	Diptera	Muscoidea	Spoink	0.014121618839804027
Pegoplata infirma	GCA_963921195.1	Diptera	Muscoidea	P-element	0.020792482148803137
Pegoplata infirma	GCA_963921195.1	Diptera	Muscoidea	Shellder	0.06697955078779752
Polietes domitor	GCA_947397865.1	Diptera	Muscoidea	Shellder	0.09279249078109286
Polietes domitor	GCA_947397865.1	Diptera	Muscoidea	P-element	0.01938658477931111
Polietes domitor	GCA_947397865.1	Diptera	Muscoidea	Spoink	0.011898390217794062
Stomoxys calcitrans	GCF_963082655.1	Diptera	Muscoidea	P-element	0.019164600984128158
Stomoxys calcitrans	GCF_963082655.1	Diptera	Muscoidea	Shellder	0.049513912168957425
Stomoxys calcitrans	GCF_963082655.1	Diptera	Muscoidea	Spoink	0.009675161595784099
Crataerina pallida	GCA_949710015.1	Diptera	Hippoboscoidea	P-element	0
Crataerina pallida	GCA_949710015.1	Diptera	Hippoboscoidea	Spoink	0.009016427189262629
Crataerina pallida	GCA_949710015.1	Diptera	Hippoboscoidea	Shellder	0.03345625209520617
Heteromyza rotundicornis	GCA_951394025.1	Diptera	Sphaeroceroidea	Shellder	0.07718739523969159
Heteromyza rotundicornis	GCA_951394025.1	Diptera	Sphaeroceroidea	Spoink	0.010992630408827041
Heteromyza rotundicornis	GCA_951394025.1	Diptera	Sphaeroceroidea	P-element	0.031817677309556404
Suillia variegata	GCA_949127995.1	Diptera	Sphaeroceroidea	Spoink	0.012413026472888961
Suillia variegata	GCA_949127995.1	Diptera	Sphaeroceroidea	P-element	0.016056827851566837
Suillia variegata	GCA_949127995.1	Diptera	Sphaeroceroidea	Shellder	0.047267851156553804
Chlorops oryzae	GCA_020466095.1	Diptera	Carnoidea	Shellder	0.09413342272879652
Chlorops oryzae	GCA_020466095.1	Diptera	Carnoidea	Spoink	0.24976326732265636
Chlorops oryzae	GCA_020466095.1	Diptera	Carnoidea	P-element	0.02412223907654741
Chymomyza fuscimana	GCA_949987675.1	Diptera	Ephydroidea	Shellder	0.04671471672812605
Chymomyza fuscimana	GCA_949987675.1	Diptera	Ephydroidea	P-element	0.09937474564356802
Chymomyza fuscimana	GCA_949987675.1	Diptera	Ephydroidea	Spoink	0.055518959199637695
Drosophila albomicans	GCF_009650485.2	Diptera	Ephydroidea	P-element	0.1832476229235266
Drosophila albomicans	GCF_009650485.2	Diptera	Ephydroidea	Spoink	0.3094404874634608
Drosophila albomicans	GCF_009650485.2	Diptera	Ephydroidea	Shellder	0.04151860543077439
Drosophila americana	GCA_030788265.1	Diptera	Ephydroidea	Spoink	0.15091193544402817
Drosophila americana	GCA_030788265.1	Diptera	Ephydroidea	Shellder	0.029165269862554476
Drosophila americana	GCA_030788265.1	Diptera	Ephydroidea	P-element	0.00876835990972659
Drosophila ananassae	GCF_017639315.1	Diptera	Ephydroidea	Spoink	0.3713409362262753
Drosophila ananassae	GCF_017639315.1	Diptera	Ephydroidea	Shellder	0.0457425410660409
Drosophila ananassae	GCF_017639315.1	Diptera	Ephydroidea	P-element	0.009175330200895334
Drosophila athabasca	GCA_008121215.1	Diptera	Ephydroidea	P-element	0.33504754152946836
Drosophila athabasca	GCA_008121215.1	Diptera	Ephydroidea	Shellder	0.028695943680858198
Drosophila athabasca	GCA_008121215.1	Diptera	Ephydroidea	Spoink	0.4302564947095393
Drosophila biarmipes	GCF_025231255.1	Diptera	Ephydroidea	Spoink	0.2190497756185928
Drosophila biarmipes	GCF_025231255.1	Diptera	Ephydroidea	P-element	0
Drosophila biarmipes	GCF_025231255.1	Diptera	Ephydroidea	Shellder	0.02472343278578612
Drosophila bifasciata	GCA_009664405.1	Diptera	Ephydroidea	Spoink	0.32823500349952656
Drosophila bifasciata	GCA_009664405.1	Diptera	Ephydroidea	Shellder	0.02344954743546765
Drosophila bifasciata	GCA_009664405.1	Diptera	Ephydroidea	P-element	0.43264641681157273
Drosophila busckii	GCF_011750605.1	Diptera	Ephydroidea	Shellder	0.02368421052631579
Drosophila busckii	GCF_011750605.1	Diptera	Ephydroidea	Spoink	0.2392852731689242
Drosophila busckii	GCF_011750605.1	Diptera	Ephydroidea	P-element	0.17558918198971474
Drosophila gunungcola	GCF_025200985.1	Diptera	Ephydroidea	Spoink	0.44182551772407264
Drosophila gunungcola	GCF_025200985.1	Diptera	Ephydroidea	P-element	0.0468385807836028
Drosophila gunungcola	GCF_025200985.1	Diptera	Ephydroidea	Shellder	0.03741200134093195
Drosophila histrio	GCA_958299025.2	Diptera	Ephydroidea	Shellder	0.047804223935635264
Drosophila histrio	GCA_958299025.2	Diptera	Ephydroidea	P-element	0.16508194901772172
Drosophila histrio	GCA_958299025.2	Diptera	Ephydroidea	Spoink	0.38363044999794144
Drosophila immigrans	GCA_963583835.1	Diptera	Ephydroidea	P-element	0.20981168374708647
Drosophila immigrans	GCA_963583835.1	Diptera	Ephydroidea	Shellder	0.04654710023466309
